"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
5 Apr 2016 16:45:15.000,38.407,73.176,862.739564
5 Apr 2016 16:45:35.000,4.391,72.357,866.175557
5 Apr 2016 16:45:55.000,340.724,67.075,892.379171
5 Apr 2016 16:46:15.000,327.717,60.200,939.436074
5 Apr 2016 16:46:35.000,320.263,53.306,1004.400846
5 Apr 2016 16:46:55.000,315.597,46.967,1084.032587
5 Apr 2016 16:47:15.000,312.452,41.335,1175.322769
5 Apr 2016 16:47:35.000,310.211,36.397,1275.735636
5 Apr 2016 16:47:55.000,308.544,32.078,1383.246163
5 Apr 2016 16:48:15.000,307.263,28.288,1496.283231
5 Apr 2016 16:48:35.000,306.254,24.942,1613.641336
5 Apr 2016 16:48:55.000,305.442,21.967,1734.397131
5 Apr 2016 16:49:09.532,304.948,20.000,1823.859118
5 Apr 2016 18:21:37.660,144.466,20.000,1818.786740
5 Apr 2016 18:21:57.000,145.025,22.671,1699.739185
5 Apr 2016 18:22:17.000,145.705,25.759,1579.312171
5 Apr 2016 18:22:37.000,146.522,29.248,1462.340711
5 Apr 2016 18:22:57.000,147.531,33.222,1349.780237
5 Apr 2016 18:23:17.000,148.818,37.782,1242.884515
5 Apr 2016 18:23:37.000,150.528,43.040,1143.295606
5 Apr 2016 18:23:57.000,152.932,49.102,1053.136478
5 Apr 2016 18:24:17.000,156.577,56.028,975.070418
5 Apr 2016 18:24:37.000,162.755,63.743,912.243818
5 Apr 2016 18:24:57.000,175.146,71.777,868.000766
5 Apr 2016 18:25:17.000,205.322,78.287,845.284007
5 Apr 2016 18:25:37.000,256.902,78.134,845.838494
5 Apr 2016 18:25:57.000,286.118,71.507,869.618438
5 Apr 2016 18:26:17.000,298.162,63.477,914.803875
5 Apr 2016 18:26:37.000,304.211,55.799,978.414447
5 Apr 2016 18:26:57.000,307.798,48.915,1057.103818
5 Apr 2016 18:27:17.000,310.172,42.895,1147.743143
5 Apr 2016 18:27:37.000,311.866,37.674,1247.695227
5 Apr 2016 18:27:57.000,313.144,33.144,1354.861252
5 Apr 2016 18:28:17.000,314.147,29.196,1467.619900
5 Apr 2016 18:28:37.000,314.962,25.729,1584.732844
5 Apr 2016 18:28:57.000,315.641,22.658,1705.257052
5 Apr 2016 18:29:16.345,316.201,20.001,1824.400467
5 Apr 2016 20:02:28.762,188.341,20.000,1818.139890
5 Apr 2016 20:02:48.000,190.630,22.370,1711.911435
5 Apr 2016 20:03:08.000,193.412,25.030,1605.792970
5 Apr 2016 20:03:28.000,196.708,27.899,1505.046766
5 Apr 2016 20:03:48.000,200.658,30.970,1410.870574
5 Apr 2016 20:04:08.000,205.438,34.208,1324.709278
5 Apr 2016 20:04:28.000,211.265,37.530,1248.263192
5 Apr 2016 20:04:48.000,218.377,40.781,1183.450297
5 Apr 2016 20:05:08.000,226.973,43.715,1132.298035
5 Apr 2016 20:05:28.000,237.083,46.000,1096.741189
5 Apr 2016 20:05:48.000,248.401,47.284,1078.337235
5 Apr 2016 20:06:08.000,260.204,47.325,1077.971219
5 Apr 2016 20:06:28.000,271.569,46.117,1095.659423
5 Apr 2016 20:06:48.000,281.757,43.891,1130.545430
5 Apr 2016 20:07:08.000,290.438,40.996,1181.090474
5 Apr 2016 20:07:28.000,297.627,37.767,1245.367168
5 Apr 2016 20:07:48.000,303.520,34.456,1321.346096
5 Apr 2016 20:08:08.000,308.353,31.222,1407.101669
5 Apr 2016 20:08:28.000,312.346,28.151,1500.923525
5 Apr 2016 20:08:48.000,315.677,25.279,1601.356532
5 Apr 2016 20:09:08.000,318.488,22.615,1707.193609
5 Apr 2016 20:09:28.000,320.885,20.151,1817.448091
5 Apr 2016 20:09:29.277,321.026,20.000,1824.617849
5 Apr 2016 21:44:44.009,240.913,20.000,1819.989775
5 Apr 2016 21:45:04.000,245.167,21.542,1749.628236
5 Apr 2016 21:45:24.000,249.845,23.001,1687.571232
5 Apr 2016 21:45:44.000,254.950,24.324,1634.827226
5 Apr 2016 21:46:04.000,260.459,25.454,1592.343218
5 Apr 2016 21:46:24.000,266.322,26.330,1560.974068
5 Apr 2016 21:46:44.000,272.451,26.897,1541.409918
5 Apr 2016 21:47:04.000,278.729,27.118,1534.108772
5 Apr 2016 21:47:24.000,285.021,26.976,1539.246185
5 Apr 2016 21:47:44.000,291.188,26.483,1556.694708
5 Apr 2016 21:48:04.000,297.108,25.673,1586.038863
5 Apr 2016 21:48:24.000,302.689,24.598,1626.620733
5 Apr 2016 21:48:44.000,307.873,23.317,1677.606535
5 Apr 2016 21:49:04.000,312.633,21.890,1738.058376
5 Apr 2016 21:49:24.000,316.968,20.370,1807.000529
5 Apr 2016 21:49:28.743,317.936,20.000,1824.488855
6 Apr 2016 07:58:46.954,43.084,20.000,1824.442904
6 Apr 2016 07:59:06.000,47.249,21.343,1762.253450
6 Apr 2016 07:59:26.000,52.006,22.648,1705.357236
6 Apr 2016 07:59:46.000,57.148,23.798,1657.974863
6 Apr 2016 08:00:06.000,62.640,24.740,1620.963859
6 Apr 2016 08:00:26.000,68.420,25.421,1595.064991
6 Apr 2016 08:00:46.000,74.397,25.802,1580.837838
6 Apr 2016 08:01:06.000,80.457,25.855,1578.606367
6 Apr 2016 08:01:26.000,86.477,25.578,1588.424328
6 Apr 2016 08:01:46.000,92.339,24.988,1610.069386
6 Apr 2016 08:02:06.000,97.942,24.122,1643.067501
6 Apr 2016 08:02:26.000,103.214,23.030,1686.740853
6 Apr 2016 08:02:46.000,108.110,21.763,1740.270231
6 Apr 2016 08:03:06.000,112.613,20.374,1802.758164
6 Apr 2016 08:03:11.185,113.716,20.000,1820.306915
6 Apr 2016 09:38:42.869,38.854,20.000,1824.615679
6 Apr 2016 09:39:02.000,41.276,22.294,1720.836298
6 Apr 2016 09:39:22.000,44.222,24.868,1616.839871
6 Apr 2016 09:39:42.000,47.692,27.622,1518.418440
6 Apr 2016 09:40:02.000,51.821,30.541,1426.774562
6 Apr 2016 09:40:22.000,56.768,33.580,1343.341052
6 Apr 2016 09:40:42.000,62.722,36.647,1269.779090
6 Apr 2016 09:41:02.000,69.868,39.588,1207.929691
6 Apr 2016 09:41:22.000,78.332,42.171,1159.698929
6 Apr 2016 09:41:42.000,88.069,44.104,1126.861285
6 Apr 2016 09:42:02.000,98.745,45.105,1110.799462
6 Apr 2016 09:42:22.000,109.730,44.997,1112.249845
6 Apr 2016 09:42:42.000,120.277,43.799,1131.146764
6 Apr 2016 09:43:02.000,129.800,41.714,1166.637008
6 Apr 2016 09:43:22.000,138.025,39.034,1217.257911
6 Apr 2016 09:43:42.000,144.945,36.043,1281.198706
6 Apr 2016 09:44:02.000,150.703,32.960,1356.553781
6 Apr 2016 09:44:22.000,155.489,29.926,1441.506436
6 Apr 2016 09:44:42.000,159.485,27.025,1534.431197
6 Apr 2016 09:45:02.000,162.850,24.294,1633.933640
6 Apr 2016 09:45:22.000,165.709,21.745,1738.847228
6 Apr 2016 09:45:36.580,167.533,20.001,1818.182076
6 Apr 2016 11:18:55.705,43.138,20.000,1824.441719
6 Apr 2016 11:19:15.000,43.832,22.641,1706.003574
6 Apr 2016 11:19:35.000,44.678,25.696,1585.933041
6 Apr 2016 11:19:55.000,45.696,29.141,1469.330996
6 Apr 2016 11:20:15.000,46.955,33.057,1357.149890
6 Apr 2016 11:20:35.000,48.559,37.536,1250.636256
6 Apr 2016 11:20:55.000,50.686,42.680,1151.417738
6 Apr 2016 11:21:15.000,53.656,48.576,1061.591702
6 Apr 2016 11:21:35.000,58.100,55.255,983.780447
6 Apr 2016 11:21:55.000,65.418,62.581,921.072832
6 Apr 2016 11:22:15.000,79.100,69.969,876.746856
6 Apr 2016 11:22:35.000,107.097,75.549,853.693025
6 Apr 2016 11:22:55.000,148.378,75.519,853.648216
6 Apr 2016 11:23:15.000,176.225,69.903,876.617624
6 Apr 2016 11:23:35.000,189.832,62.501,920.873043
6 Apr 2016 11:23:55.000,197.116,55.166,983.528823
6 Apr 2016 11:24:15.000,201.543,48.480,1061.308237
6 Apr 2016 11:24:35.000,204.502,42.578,1151.120453
6 Apr 2016 11:24:55.000,206.622,37.430,1250.341780
6 Apr 2016 11:25:15.000,208.220,32.947,1356.872344
6 Apr 2016 11:25:35.000,209.474,29.028,1469.082854
6 Apr 2016 11:25:55.000,210.488,25.580,1585.724656
6 Apr 2016 11:26:15.000,211.329,22.523,1705.844378
6 Apr 2016 11:26:33.377,211.987,20.001,1818.650419
6 Apr 2016 12:59:03.461,53.789,20.000,1823.929906
6 Apr 2016 12:59:23.000,53.187,22.686,1703.726369
6 Apr 2016 12:59:43.000,52.430,25.756,1583.462994
6 Apr 2016 13:00:03.000,51.481,29.218,1466.753537
6 Apr 2016 13:00:23.000,50.267,33.152,1354.574986
6 Apr 2016 13:00:43.000,48.669,37.649,1248.205623
6 Apr 2016 13:01:03.000,46.491,42.806,1149.312869
6 Apr 2016 13:01:23.000,43.379,48.702,1060.040667
6 Apr 2016 13:01:43.000,38.639,55.347,983.058801
6 Apr 2016 13:02:03.000,30.762,62.557,921.490286
6 Apr 2016 13:02:23.000,16.169,69.649,878.611744
6 Apr 2016 13:02:43.000,347.992,74.629,857.252592
6 Apr 2016 13:03:03.000,310.082,74.122,859.029890
6 Apr 2016 13:03:23.000,284.482,68.581,883.804053
6 Apr 2016 13:03:43.000,271.344,61.378,929.728846
6 Apr 2016 13:04:03.000,264.127,54.224,993.859069
6 Apr 2016 13:04:23.000,259.716,47.686,1072.910119
6 Apr 2016 13:04:43.000,256.786,41.904,1163.815317
6 Apr 2016 13:05:03.000,254.717,36.852,1263.984995
6 Apr 2016 13:05:23.000,253.189,32.446,1371.351443
6 Apr 2016 13:05:43.000,252.021,28.589,1484.312418
6 Apr 2016 13:06:03.000,251.105,25.191,1601.640684
6 Apr 2016 13:06:23.000,250.371,22.174,1722.398056
6 Apr 2016 13:06:38.922,249.886,20.000,1820.497846
6 Apr 2016 14:38:57.989,72.228,20.000,1822.881144
6 Apr 2016 14:39:17.000,71.101,22.560,1708.134515
6 Apr 2016 14:39:37.000,69.671,25.542,1590.537763
6 Apr 2016 14:39:57.000,67.907,28.874,1476.944816
6 Apr 2016 14:40:17.000,65.691,32.610,1368.409305
6 Apr 2016 14:40:37.000,62.841,36.804,1266.286182
6 Apr 2016 14:40:57.000,59.073,41.488,1172.302923
6 Apr 2016 14:41:17.000,53.929,46.640,1088.616912
6 Apr 2016 14:41:37.000,46.659,52.105,1017.812127
6 Apr 2016 14:41:57.000,36.094,57.473,962.768956
6 Apr 2016 14:42:17.000,20.825,61.901,926.327982
6 Apr 2016 14:42:37.000,0.741,64.118,910.741570
6 Apr 2016 14:42:57.000,339.505,63.185,917.080906
6 Apr 2016 14:43:17.000,322.032,59.526,944.902411
6 Apr 2016 14:43:37.000,309.634,54.421,992.389557
6 Apr 2016 14:43:57.000,301.140,48.925,1056.876162
6 Apr 2016 14:44:17.000,295.210,43.610,1135.443739
6 Apr 2016 14:44:37.000,290.929,38.719,1225.356070
6 Apr 2016 14:44:57.000,287.733,34.319,1324.269467
6 Apr 2016 14:45:17.000,285.276,30.394,1430.278494
6 Apr 2016 14:45:37.000,283.339,26.898,1541.878846
6 Apr 2016 14:45:57.000,281.779,23.774,1657.897752
6 Apr 2016 14:46:17.000,280.500,20.968,1777.424201
6 Apr 2016 14:46:24.404,280.085,20.000,1822.413655
6 Apr 2016 16:18:42.939,99.660,20.000,1821.148186
6 Apr 2016 16:19:02.000,98.812,22.603,1704.781081
6 Apr 2016 16:19:22.000,97.731,25.640,1585.583713
6 Apr 2016 16:19:42.000,96.388,29.053,1470.130679
6 Apr 2016 16:20:02.000,94.687,32.911,1359.433264
6 Apr 2016 16:20:22.000,92.472,37.289,1254.805498
6 Apr 2016 16:20:42.000,89.496,42.256,1157.945461
6 Apr 2016 16:21:02.000,85.328,47.843,1071.011186
6 Apr 2016 16:21:22.000,79.190,53.982,996.645813
6 Apr 2016 16:21:42.000,69.605,60.356,937.879764
6 Apr 2016 16:22:02.000,53.975,66.124,897.809682
6 Apr 2016 16:22:22.000,29.899,69.561,879.014156
6 Apr 2016 16:22:42.000,2.193,68.818,882.861405
6 Apr 2016 16:23:02.000,340.936,64.367,909.062356
6 Apr 2016 16:23:22.000,327.671,58.258,955.769388
6 Apr 2016 16:23:42.000,319.459,51.908,1020.151265
6 Apr 2016 16:24:02.000,314.095,45.939,1099.080459
6 Apr 2016 16:24:22.000,310.389,40.561,1189.634101
6 Apr 2016 16:24:42.000,307.703,35.801,1289.330085
6 Apr 2016 16:25:02.000,305.682,31.607,1396.171809
6 Apr 2016 16:25:22.000,304.114,27.908,1508.600066
6 Apr 2016 16:25:42.000,302.869,24.630,1625.411712
6 Apr 2016 16:26:02.000,301.861,21.704,1745.680785
6 Apr 2016 16:26:14.725,301.315,20.000,1823.667052
6 Apr 2016 17:58:38.854,135.315,20.000,1819.162188
6 Apr 2016 17:58:58.000,135.531,22.657,1700.688397
6 Apr 2016 17:59:18.000,135.787,25.762,1579.528958
6 Apr 2016 17:59:38.000,136.083,29.276,1461.731199
6 Apr 2016 17:59:58.000,136.436,33.291,1348.234055
6 Apr 2016 18:00:18.000,136.872,37.916,1240.274314
6 Apr 2016 18:00:38.000,137.436,43.278,1139.479922
6 Apr 2016 18:00:58.000,138.212,49.513,1047.969477
6 Apr 2016 18:01:18.000,139.379,56.740,968.423515
6 Apr 2016 18:01:38.000,141.394,65.010,904.043429
6 Apr 2016 18:01:58.000,145.878,74.210,858.278610
6 Apr 2016 18:02:18.000,164.743,83.734,834.219092
6 Apr 2016 18:02:38.000,282.266,84.167,833.755689
6 Apr 2016 18:02:58.000,303.267,74.686,856.926093
6 Apr 2016 18:03:18.000,307.982,65.458,901.900562
6 Apr 2016 18:03:38.000,310.064,57.150,965.618374
6 Apr 2016 18:03:58.000,311.259,49.883,1044.630136
6 Apr 2016 18:04:18.000,312.050,43.612,1135.716767
6 Apr 2016 18:04:38.000,312.624,38.220,1236.176385
6 Apr 2016 18:04:58.000,313.067,33.569,1343.869284
6 Apr 2016 18:05:18.000,313.427,29.534,1457.150637
6 Apr 2016 18:05:38.000,313.728,26.002,1574.769806
6 Apr 2016 18:05:58.000,313.989,22.883,1695.778169
6 Apr 2016 18:06:18.000,314.220,20.103,1819.451605
6 Apr 2016 18:06:18.778,314.228,20.001,1824.310222
6 Apr 2016 19:39:16.052,177.697,20.000,1818.106433
6 Apr 2016 19:39:36.000,179.640,22.572,1703.335533
6 Apr 2016 19:39:56.000,181.940,25.397,1592.078057
6 Apr 2016 19:40:16.000,184.694,28.497,1485.549134
6 Apr 2016 19:40:36.000,188.047,31.893,1384.890276
6 Apr 2016 19:40:56.000,192.196,35.584,1291.521699
6 Apr 2016 19:41:16.000,197.417,39.526,1207.179193
6 Apr 2016 19:41:36.000,204.079,43.599,1133.917849
6 Apr 2016 19:41:56.000,212.626,47.554,1074.040148
6 Apr 2016 19:42:16.000,223.450,50.968,1029.908940
6 Apr 2016 19:42:36.000,236.543,53.276,1003.622123
6 Apr 2016 19:42:56.000,251.041,53.946,996.602280
6 Apr 2016 19:43:16.000,265.296,52.801,1009.252769
6 Apr 2016 19:43:36.000,277.812,50.143,1040.849655
6 Apr 2016 19:43:56.000,287.989,46.541,1089.731401
6 Apr 2016 19:44:16.000,295.975,42.534,1153.682118
6 Apr 2016 19:44:36.000,302.203,38.490,1230.327223
6 Apr 2016 19:44:56.000,307.100,34.620,1317.421650
6 Apr 2016 19:45:16.000,311.010,31.019,1412.999167
6 Apr 2016 19:45:36.000,314.185,27.713,1515.417307
6 Apr 2016 19:45:56.000,316.806,24.698,1623.340131
6 Apr 2016 19:46:16.000,319.005,21.950,1735.698004
6 Apr 2016 19:46:31.386,320.469,20.000,1824.608838
6 Apr 2016 21:21:07.597,227.615,20.000,1819.308037
6 Apr 2016 21:21:27.000,231.345,21.780,1738.480531
6 Apr 2016 21:21:47.000,235.652,23.603,1662.359375
6 Apr 2016 21:22:07.000,240.470,25.367,1594.610177
6 Apr 2016 21:22:27.000,245.823,27.009,1536.369445
6 Apr 2016 21:22:47.000,251.710,28.449,1488.777989
6 Apr 2016 21:23:07.000,258.084,29.604,1452.901563
6 Apr 2016 21:23:27.000,264.846,30.389,1429.635988
6 Apr 2016 21:23:47.000,271.845,30.741,1419.609527
6 Apr 2016 21:24:07.000,278.894,30.631,1423.104083
6 Apr 2016 21:24:27.000,285.796,30.067,1440.017699
6 Apr 2016 21:24:47.000,292.379,29.099,1469.877994
6 Apr 2016 21:25:07.000,298.517,27.802,1511.903786
6 Apr 2016 21:25:27.000,304.140,26.262,1565.096477
6 Apr 2016 21:25:47.000,309.224,24.561,1628.338417
6 Apr 2016 21:26:07.000,313.782,22.770,1700.481689
6 Apr 2016 21:26:27.000,317.851,20.945,1780.414002
6 Apr 2016 21:26:37.368,319.782,20.000,1824.569252
7 Apr 2016 07:36:04.672,47.284,20.000,1824.268036
7 Apr 2016 07:36:24.000,51.863,20.959,1779.363584
7 Apr 2016 07:36:44.000,56.879,21.782,1742.345323
7 Apr 2016 07:37:04.000,62.130,22.396,1715.568984
7 Apr 2016 07:37:24.000,67.549,22.769,1699.532420
7 Apr 2016 07:37:44.000,73.054,22.881,1694.549697
7 Apr 2016 07:38:04.000,78.554,22.726,1700.722184
7 Apr 2016 07:38:24.000,83.957,22.312,1717.929264
7 Apr 2016 07:38:44.000,89.183,21.661,1745.839545
7 Apr 2016 07:39:04.000,94.167,20.806,1783.941324
7 Apr 2016 07:39:19.974,97.943,20.000,1821.263053
7 Apr 2016 09:15:45.771,38.813,20.000,1824.637181
7 Apr 2016 09:16:05.000,41.670,22.159,1726.645601
7 Apr 2016 09:16:25.000,45.093,24.523,1629.992940
7 Apr 2016 09:16:45.000,49.070,26.992,1539.756806
7 Apr 2016 09:17:05.000,53.708,29.525,1457.173826
7 Apr 2016 09:17:25.000,59.122,32.054,1383.655284
7 Apr 2016 09:17:45.000,65.416,34.470,1320.752327
7 Apr 2016 09:18:05.000,72.650,36.622,1270.073973
7 Apr 2016 09:18:25.000,80.787,38.325,1233.153417
7 Apr 2016 09:18:45.000,89.645,39.393,1211.268353
7 Apr 2016 09:19:05.000,98.885,39.686,1205.249884
7 Apr 2016 09:19:25.000,108.063,39.164,1215.338692
7 Apr 2016 09:19:45.000,116.756,37.896,1241.140172
7 Apr 2016 09:20:05.000,124.661,36.041,1281.697199
7 Apr 2016 09:20:25.000,131.641,33.789,1335.651988
7 Apr 2016 09:20:45.000,137.690,31.317,1401.438534
7 Apr 2016 09:21:05.000,142.884,28.767,1477.452468
7 Apr 2016 09:21:25.000,147.331,26.236,1562.173344
7 Apr 2016 09:21:45.000,151.147,23.783,1654.232105
7 Apr 2016 09:22:05.000,154.435,21.441,1752.437918
7 Apr 2016 09:22:17.875,156.315,20.000,1818.429192
7 Apr 2016 10:55:57.691,41.614,20.000,1824.507364
7 Apr 2016 10:56:17.000,42.682,22.606,1707.531964
7 Apr 2016 10:56:37.000,43.989,25.606,1589.273757
7 Apr 2016 10:56:57.000,45.568,28.969,1474.731563
7 Apr 2016 10:57:17.000,47.518,32.762,1364.898285
7 Apr 2016 10:57:37.000,49.995,37.055,1261.059926
7 Apr 2016 10:57:57.000,53.249,41.909,1164.872811
7 Apr 2016 10:58:17.000,57.700,47.346,1078.435268
7 Apr 2016 10:58:37.000,64.098,53.289,1004.311104
7 Apr 2016 10:58:57.000,73.802,59.423,945.438063
7 Apr 2016 10:59:17.000,89.066,64.948,904.827907
7 Apr 2016 10:59:37.000,111.792,68.304,885.018355
7 Apr 2016 10:59:57.000,138.011,67.832,887.414210
7 Apr 2016 11:00:17.000,159.074,63.805,911.841327
7 Apr 2016 11:00:37.000,172.845,58.022,956.605081
7 Apr 2016 11:00:57.000,181.634,51.871,1019.012973
7 Apr 2016 11:01:17.000,187.498,46.013,1096.031891
7 Apr 2016 11:01:37.000,191.626,40.694,1184.787422
7 Apr 2016 11:01:57.000,194.672,35.961,1282.812960
7 Apr 2016 11:02:17.000,197.010,31.779,1388.108749
7 Apr 2016 11:02:37.000,198.861,28.082,1499.104003
7 Apr 2016 11:02:57.000,200.367,24.800,1614.581455
7 Apr 2016 11:03:17.000,201.619,21.868,1733.601361
7 Apr 2016 11:03:30.959,202.377,20.000,1818.375152
7 Apr 2016 12:36:07.622,50.727,20.000,1824.085384
7 Apr 2016 12:36:27.000,50.369,22.674,1704.327657
7 Apr 2016 12:36:47.000,49.908,25.760,1583.390234
7 Apr 2016 12:37:07.000,49.322,29.248,1465.877455
7 Apr 2016 12:37:27.000,48.561,33.224,1352.740658
7 Apr 2016 12:37:47.000,47.548,37.790,1245.229841
7 Apr 2016 12:38:07.000,46.147,43.061,1144.984969
7 Apr 2016 12:38:27.000,44.113,49.149,1054.131229
7 Apr 2016 12:38:47.000,40.936,56.129,975.342868
7 Apr 2016 12:39:07.000,35.401,63.947,911.791896
7 Apr 2016 12:39:27.000,23.908,72.188,866.867118
7 Apr 2016 12:39:47.000,353.764,79.093,843.571730
7 Apr 2016 12:40:07.000,297.845,78.998,843.710321
7 Apr 2016 12:40:27.000,268.304,72.020,867.272498
7 Apr 2016 12:40:47.000,257.002,63.771,912.436764
7 Apr 2016 12:41:07.000,251.534,55.959,976.191854
7 Apr 2016 12:41:27.000,248.388,48.988,1055.149224
7 Apr 2016 12:41:47.000,246.368,42.908,1146.140916
7 Apr 2016 12:42:07.000,244.976,37.646,1246.499728
7 Apr 2016 12:42:27.000,243.966,33.087,1354.106128
7 Apr 2016 12:42:47.000,243.208,29.117,1467.325351
7 Apr 2016 12:43:07.000,242.622,25.634,1584.910639
7 Apr 2016 12:43:27.000,242.160,22.551,1705.913800
7 Apr 2016 12:43:45.464,241.816,20.001,1820.024873
7 Apr 2016 14:16:05.417,67.224,20.000,1823.181654
7 Apr 2016 14:16:25.000,66.115,22.647,1704.734766
7 Apr 2016 14:16:45.000,64.742,25.648,1586.890682
7 Apr 2016 14:17:05.000,63.047,29.005,1473.018453
7 Apr 2016 14:17:25.000,60.911,32.775,1364.169464
7 Apr 2016 14:17:45.000,58.157,37.017,1261.698544
7 Apr 2016 14:18:05.000,54.502,41.769,1167.337252
7 Apr 2016 14:18:25.000,49.482,47.016,1083.254340
7 Apr 2016 14:18:45.000,42.325,52.614,1012.056003
7 Apr 2016 14:19:05.000,31.782,58.158,956.657840
7 Apr 2016 14:19:25.000,16.242,62.780,919.945566
7 Apr 2016 14:19:45.000,355.392,65.120,904.214923
7 Apr 2016 14:20:05.000,333.236,64.136,910.561372
7 Apr 2016 14:20:25.000,315.280,60.302,938.534843
7 Apr 2016 14:20:45.000,302.803,55.008,986.285455
7 Apr 2016 14:21:05.000,294.392,49.359,1051.102591
7 Apr 2016 14:21:25.000,288.582,43.931,1130.027503
7 Apr 2016 14:21:45.000,284.418,38.960,1220.295195
7 Apr 2016 14:22:05.000,281.323,34.502,1319.544929
7 Apr 2016 14:22:25.000,278.951,30.536,1425.863054
7 Apr 2016 14:22:45.000,277.085,27.010,1537.742659
7 Apr 2016 14:23:05.000,275.586,23.863,1654.011505
7 Apr 2016 14:23:25.000,274.359,21.041,1773.760657
7 Apr 2016 14:23:32.925,273.934,20.000,1822.013468
7 Apr 2016 15:55:51.343,92.588,20.000,1821.597121
7 Apr 2016 15:56:11.000,91.569,22.672,1702.252100
7 Apr 2016 15:56:31.000,90.309,25.697,1583.887876
7 Apr 2016 15:56:51.000,88.749,29.086,1469.416625
7 Apr 2016 15:57:11.000,86.779,32.905,1359.878327
7 Apr 2016 15:57:31.000,84.227,37.216,1256.617892
7 Apr 2016 15:57:51.000,80.820,42.073,1161.362024
7 Apr 2016 15:58:11.000,76.100,47.476,1076.285807
7 Apr 2016 15:58:31.000,69.272,53.309,1004.021737
7 Apr 2016 15:58:51.000,58.965,59.190,947.540510
7 Apr 2016 15:59:11.000,43.171,64.236,909.813427
7 Apr 2016 15:59:31.000,20.966,66.926,893.237027
7 Apr 2016 15:59:51.000,356.872,65.961,898.989543
7 Apr 2016 16:00:11.000,337.805,61.857,926.652879
7 Apr 2016 16:00:31.000,325.071,56.237,974.351038
7 Apr 2016 16:00:51.000,316.753,50.312,1039.310350
7 Apr 2016 16:01:11.000,311.127,44.675,1118.501369
7 Apr 2016 16:01:31.000,307.149,39.549,1209.100001
7 Apr 2016 16:01:51.000,304.222,34.977,1308.703994
7 Apr 2016 16:02:11.000,301.993,30.926,1415.373919
7 Apr 2016 16:02:31.000,300.250,27.337,1527.588539
7 Apr 2016 16:02:51.000,298.855,24.142,1644.168687
7 Apr 2016 16:03:11.000,297.719,21.283,1764.202931
7 Apr 2016 16:03:20.699,297.241,20.000,1823.440672
7 Apr 2016 17:35:42.219,126.508,20.000,1819.586131
7 Apr 2016 17:36:02.000,126.415,22.751,1697.128258
7 Apr 2016 17:36:22.000,126.285,25.870,1575.975798
7 Apr 2016 17:36:42.000,126.106,29.400,1458.219793
7 Apr 2016 17:37:02.000,125.859,33.435,1344.810488
7 Apr 2016 17:37:22.000,125.512,38.083,1236.999789
7 Apr 2016 17:37:42.000,125.011,43.473,1136.435323
7 Apr 2016 17:38:02.000,124.254,49.739,1045.259869
7 Apr 2016 17:38:22.000,123.021,56.998,966.180347
7 Apr 2016 17:38:42.000,120.749,65.288,902.419951
7 Apr 2016 17:39:02.000,115.430,74.471,857.432725
7 Apr 2016 17:39:22.000,92.455,83.761,834.281746
7 Apr 2016 17:39:42.000,344.131,83.483,834.795211
7 Apr 2016 17:40:02.000,322.684,74.160,858.929900
7 Apr 2016 17:40:22.000,317.547,65.010,904.787285
7 Apr 2016 17:40:42.000,315.329,56.763,969.270018
7 Apr 2016 17:41:02.000,314.119,49.549,1048.923355
7 Apr 2016 17:41:22.000,313.374,43.324,1140.541572
7 Apr 2016 17:41:42.000,312.882,37.969,1241.442788
7 Apr 2016 17:42:02.000,312.541,33.350,1349.506929
7 Apr 2016 17:42:22.000,312.299,29.339,1463.105663
7 Apr 2016 17:42:42.000,312.125,25.828,1581.001254
7 Apr 2016 17:43:02.000,312.000,22.726,1702.254821
7 Apr 2016 17:43:21.688,311.911,20.001,1824.202168
7 Apr 2016 19:16:07.175,167.418,20.000,1818.192961
7 Apr 2016 19:16:27.000,168.923,22.638,1700.627388
7 Apr 2016 19:16:47.000,170.722,25.581,1585.356864
7 Apr 2016 19:17:07.000,172.893,28.853,1474.268224
7 Apr 2016 19:17:27.000,175.563,32.501,1368.433027
7 Apr 2016 19:17:47.000,178.926,36.560,1269.216334
7 Apr 2016 19:18:07.000,183.270,41.041,1178.337786
7 Apr 2016 19:18:27.000,189.042,45.887,1097.912992
7 Apr 2016 19:18:47.000,196.920,50.907,1030.429318
7 Apr 2016 19:19:07.000,207.829,55.668,978.597795
7 Apr 2016 19:19:27.000,222.606,59.395,945.020035
7 Apr 2016 19:19:47.000,240.795,61.083,931.684863
7 Apr 2016 19:20:07.000,259.508,60.118,939.458911
7 Apr 2016 19:20:27.000,275.379,56.869,967.828839
7 Apr 2016 19:20:47.000,287.305,52.315,1015.055957
7 Apr 2016 19:21:07.000,295.926,47.324,1078.646179
7 Apr 2016 19:21:27.000,302.206,42.415,1155.875373
7 Apr 2016 19:21:47.000,306.896,37.834,1244.175073
7 Apr 2016 19:22:07.000,310.499,33.666,1341.325517
7 Apr 2016 19:22:27.000,313.343,29.916,1445.503997
7 Apr 2016 19:22:47.000,315.641,26.552,1555.257467
7 Apr 2016 19:23:07.000,317.536,23.528,1669.442945
7 Apr 2016 19:23:27.000,319.129,20.799,1787.165486
7 Apr 2016 19:23:33.250,319.577,20.000,1824.566046
7 Apr 2016 20:57:38.205,215.240,20.000,1818.790995
7 Apr 2016 20:57:58.000,218.630,22.050,1726.256078
