"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
9 Apr 2016 10:12:50.000,78.526,48.938,1056.381587
9 Apr 2016 10:13:10.000,90.254,51.964,1018.817557
9 Apr 2016 10:13:30.000,104.014,53.661,999.712938
9 Apr 2016 10:13:50.000,118.581,53.603,1000.136592
9 Apr 2016 10:14:10.000,132.249,51.805,1020.066175
9 Apr 2016 10:14:30.000,143.845,48.708,1058.394352
9 Apr 2016 10:14:50.000,153.113,44.893,1113.208605
9 Apr 2016 10:15:10.000,160.355,40.836,1182.198098
9 Apr 2016 10:15:30.000,166.017,36.842,1263.016954
9 Apr 2016 10:15:50.000,170.496,33.067,1353.517314
9 Apr 2016 10:16:07.482,173.683,30.000,1439.100972
9 Apr 2016 11:51:17.253,46.601,30.000,1442.981120
9 Apr 2016 11:51:37.000,46.974,34.049,1331.715479
9 Apr 2016 11:51:57.000,47.441,38.774,1224.742082
9 Apr 2016 11:52:17.000,48.051,44.256,1125.211689
9 Apr 2016 11:52:37.000,48.899,50.630,1035.323309
9 Apr 2016 11:52:57.000,50.198,58.008,957.841332
9 Apr 2016 11:53:17.000,52.510,66.424,896.028498
9 Apr 2016 11:53:37.000,57.976,75.722,853.327759
9 Apr 2016 11:53:57.000,85.768,85.018,832.705251
9 Apr 2016 11:54:17.000,198.938,82.687,835.807441
9 Apr 2016 11:54:37.000,214.446,73.142,862.378385
9 Apr 2016 11:54:57.000,218.599,64.038,910.355661
9 Apr 2016 11:55:17.000,220.538,55.886,976.571801
9 Apr 2016 11:55:37.000,221.681,48.774,1057.581359
9 Apr 2016 11:55:57.000,222.450,42.643,1150.232690
9 Apr 2016 11:56:17.000,223.012,37.370,1251.909097
9 Apr 2016 11:56:37.000,223.449,32.819,1360.549719
9 Apr 2016 11:56:50.973,223.704,30.000,1439.725710
9 Apr 2016 13:31:22.441,54.976,30.000,1442.721197
9 Apr 2016 13:31:42.000,53.215,33.884,1335.703035
9 Apr 2016 13:32:02.000,50.862,38.387,1232.615635
9 Apr 2016 13:32:22.000,47.671,43.491,1137.726157
9 Apr 2016 13:32:42.000,43.155,49.214,1053.299675
9 Apr 2016 13:33:02.000,36.414,55.446,982.080718
9 Apr 2016 13:33:22.000,25.747,61.788,927.152358
9 Apr 2016 13:33:42.000,8.312,67.223,891.557375
9 Apr 2016 13:34:02.000,342.537,69.839,877.667768
9 Apr 2016 13:34:22.000,315.525,68.110,886.511079
9 Apr 2016 13:34:42.000,296.224,63.097,917.427005
9 Apr 2016 13:35:02.000,284.356,56.832,968.291252
9 Apr 2016 13:35:22.000,276.941,50.521,1036.150591
9 Apr 2016 13:35:42.000,272.035,44.666,1117.887628
9 Apr 2016 13:36:02.000,268.606,39.421,1210.663292
9 Apr 2016 13:36:22.000,266.098,34.787,1312.102464
9 Apr 2016 13:36:42.000,264.197,30.707,1420.310268
9 Apr 2016 13:36:45.732,263.893,30.001,1441.127812
9 Apr 2016 15:11:13.735,74.865,30.000,1441.998298
9 Apr 2016 15:11:33.000,72.570,33.725,1339.139110
9 Apr 2016 15:11:53.000,69.498,38.055,1239.105295
9 Apr 2016 15:12:13.000,65.400,42.876,1147.771194
9 Apr 2016 15:12:33.000,59.753,48.138,1067.417233
9 Apr 2016 15:12:53.000,51.701,53.633,1000.731722
9 Apr 2016 15:13:13.000,39.956,58.845,950.627234
9 Apr 2016 15:13:33.000,23.229,62.792,919.841208
9 Apr 2016 15:13:53.000,2.293,64.176,910.349638
9 Apr 2016 15:14:13.000,341.730,62.381,922.814229
9 Apr 2016 15:14:33.000,325.710,58.189,956.371901
9 Apr 2016 15:14:53.000,314.551,52.893,1008.906282
9 Apr 2016 15:15:13.000,306.890,47.409,1077.624921
9 Apr 2016 15:15:33.000,301.494,42.199,1159.626736
9 Apr 2016 15:15:53.000,297.560,37.445,1252.272957
9 Apr 2016 15:16:13.000,294.598,33.182,1353.342975
9 Apr 2016 15:16:29.586,292.657,30.001,1442.261102
9 Apr 2016 16:50:57.485,107.440,30.000,1440.700652
9 Apr 2016 16:51:17.000,106.181,33.949,1332.355267
9 Apr 2016 16:51:37.000,104.477,38.574,1227.373582
9 Apr 2016 16:51:57.000,102.138,43.876,1130.271562
9 Apr 2016 16:52:17.000,98.760,49.926,1043.299413
9 Apr 2016 16:52:37.000,93.539,56.708,969.231067
9 Apr 2016 16:52:57.000,84.690,63.971,911.253800
9 Apr 2016 16:53:17.000,67.998,70.855,872.608421
9 Apr 2016 16:53:37.000,36.723,74.984,855.934713
9 Apr 2016 16:53:57.000,0.003,73.248,862.515099
9 Apr 2016 16:54:17.000,337.508,67.170,891.832058
9 Apr 2016 16:54:37.000,325.927,59.913,941.752220
9 Apr 2016 16:54:57.000,319.416,52.870,1009.202990
9 Apr 2016 16:55:17.000,315.359,46.492,1090.910438
9 Apr 2016 16:55:37.000,312.626,40.870,1183.894546
9 Apr 2016 16:55:57.000,310.677,35.962,1285.674879
9 Apr 2016 16:56:17.000,309.227,31.678,1394.286177
9 Apr 2016 16:56:25.623,308.713,30.001,1442.825605
9 Apr 2016 18:31:02.940,150.666,30.000,1439.381371
9 Apr 2016 18:31:22.000,151.917,33.854,1333.579468
9 Apr 2016 18:31:42.000,153.595,38.472,1228.427738
9 Apr 2016 18:32:02.000,155.842,43.778,1130.985427
9 Apr 2016 18:32:22.000,159.021,49.853,1043.461399
9 Apr 2016 18:32:42.000,163.864,56.707,968.590402
9 Apr 2016 18:33:02.000,172.040,64.146,909.537103
9 Apr 2016 18:33:22.000,187.802,71.423,869.557121
9 Apr 2016 18:33:42.000,219.809,76.225,851.358591
9 Apr 2016 18:34:02.000,260.606,74.796,856.338253
9 Apr 2016 18:34:22.000,284.802,68.525,884.101369
9 Apr 2016 18:34:42.000,296.605,61.036,932.602863
9 Apr 2016 18:35:02.000,303.089,53.806,998.806220
9 Apr 2016 18:35:22.000,307.113,47.281,1079.432190
9 Apr 2016 18:35:42.000,309.847,41.544,1171.474747
9 Apr 2016 18:36:02.000,311.828,36.545,1272.422731
9 Apr 2016 18:36:22.000,313.336,32.191,1380.283388
9 Apr 2016 18:36:33.180,314.034,30.000,1443.002816
9 Apr 2016 20:12:10.934,204.415,30.001,1439.276503
9 Apr 2016 20:12:30.000,208.966,32.899,1358.144522
9 Apr 2016 20:12:50.000,214.689,35.991,1282.381274
9 Apr 2016 20:13:10.000,221.573,38.998,1217.973382
9 Apr 2016 20:13:30.000,229.764,41.703,1166.830968
9 Apr 2016 20:13:50.000,239.266,43.822,1130.776438
9 Apr 2016 20:14:10.000,249.812,45.058,1111.293294
9 Apr 2016 20:14:30.000,260.824,45.204,1109.261696
9 Apr 2016 20:14:50.000,271.548,44.233,1124.775034
9 Apr 2016 20:15:10.000,281.343,42.317,1157.119381
9 Apr 2016 20:15:30.000,289.863,39.741,1204.925179
9 Apr 2016 20:15:50.000,297.057,36.798,1266.421461
9 Apr 2016 20:16:10.000,303.049,33.722,1339.698184
9 Apr 2016 20:16:30.000,308.024,30.673,1422.906207
9 Apr 2016 20:16:34.504,309.025,30.000,1442.838338
10 Apr 2016 09:48:17.052,50.034,30.001,1442.864207
10 Apr 2016 09:48:37.000,54.514,33.164,1354.137874
10 Apr 2016 09:48:57.000,59.974,36.451,1274.263638
10 Apr 2016 09:49:17.000,66.636,39.725,1205.329986
10 Apr 2016 09:49:37.000,74.722,42.772,1149.341214
10 Apr 2016 09:49:57.000,84.331,45.287,1108.289252
10 Apr 2016 09:50:17.000,95.285,46.914,1083.893066
10 Apr 2016 09:50:37.000,106.995,47.363,1077.297952
10 Apr 2016 09:50:57.000,118.571,46.543,1088.832513
10 Apr 2016 09:51:17.000,129.180,44.612,1117.933043
10 Apr 2016 09:51:37.000,138.353,41.895,1163.272369
10 Apr 2016 09:51:57.000,146.010,38.742,1223.029372
10 Apr 2016 09:52:17.000,152.301,35.434,1295.188207
10 Apr 2016 09:52:37.000,157.457,32.159,1377.775211
10 Apr 2016 09:52:50.654,160.443,30.000,1439.220250
10 Apr 2016 11:28:20.092,46.045,30.000,1442.998558
10 Apr 2016 11:28:40.000,47.103,34.043,1331.853186
10 Apr 2016 11:29:00.000,48.467,38.707,1226.083475
10 Apr 2016 11:29:20.000,50.295,44.085,1127.929193
10 Apr 2016 11:29:40.000,52.891,50.279,1039.599132
10 Apr 2016 11:30:00.000,56.889,57.336,963.843278
10 Apr 2016 11:30:20.000,63.828,65.132,903.866519
10 Apr 2016 11:30:40.000,78.215,73.067,862.995240
10 Apr 2016 11:31:00.000,113.269,78.806,844.029566
10 Apr 2016 11:31:20.000,163.166,77.158,848.449823
10 Apr 2016 11:31:40.000,188.013,70.052,875.901764
10 Apr 2016 11:32:00.000,198.592,62.028,924.325693
10 Apr 2016 11:32:20.000,204.100,54.471,990.633385
10 Apr 2016 11:32:40.000,207.443,47.734,1071.484855
10 Apr 2016 11:33:00.000,209.689,41.855,1163.822951
10 Apr 2016 11:33:20.000,211.309,36.756,1265.100661
10 Apr 2016 11:33:40.000,212.539,32.331,1373.302920
10 Apr 2016 11:33:51.750,213.136,30.000,1439.462117
10 Apr 2016 13:08:27.172,52.140,30.000,1442.812659
10 Apr 2016 13:08:47.000,50.716,33.990,1333.104284
10 Apr 2016 13:09:07.000,48.823,38.583,1228.613420
10 Apr 2016 13:09:27.000,46.231,43.834,1132.084055
10 Apr 2016 13:09:47.000,42.505,49.799,1045.771321
10 Apr 2016 13:10:07.000,36.799,56.435,972.443030
10 Apr 2016 13:10:27.000,27.303,63.443,915.261082
10 Apr 2016 13:10:47.000,10.134,69.893,877.416008
10 Apr 2016 13:11:07.000,340.467,73.506,861.477793
10 Apr 2016 13:11:27.000,307.171,71.749,868.660918
10 Apr 2016 13:11:47.000,285.646,66.000,898.408635
10 Apr 2016 13:12:07.000,273.885,59.031,948.588692
10 Apr 2016 13:12:27.000,267.052,52.192,1016.159434
10 Apr 2016 13:12:47.000,262.718,45.955,1097.888157
10 Apr 2016 13:13:07.000,259.767,40.434,1190.832074
10 Apr 2016 13:13:27.000,257.646,35.599,1292.538545
10 Apr 2016 13:13:47.000,256.059,31.369,1401.060839
10 Apr 2016 13:13:54.080,255.590,30.000,1440.819040
10 Apr 2016 14:48:21.971,69.168,30.000,1442.216965
10 Apr 2016 14:48:41.000,66.891,33.673,1340.648157
10 Apr 2016 14:49:01.000,63.810,37.990,1240.604845
10 Apr 2016 14:49:21.000,59.706,42.796,1149.248148
10 Apr 2016 14:49:41.000,54.055,48.039,1068.852731
10 Apr 2016 14:50:01.000,46.012,53.512,1002.100162
10 Apr 2016 14:50:21.000,34.306,58.702,951.896751
10 Apr 2016 14:50:41.000,17.676,62.636,920.976823
10 Apr 2016 14:51:01.000,356.882,64.031,911.319370
10 Apr 2016 14:51:21.000,336.413,62.271,923.596154
10 Apr 2016 14:51:41.000,320.405,58.118,956.958511
10 Apr 2016 14:52:01.000,309.219,52.852,1009.303993
10 Apr 2016 14:52:21.000,301.523,47.387,1077.849862
10 Apr 2016 14:52:41.000,296.096,42.189,1159.699689
10 Apr 2016 14:53:01.000,292.138,37.441,1252.215440
10 Apr 2016 14:53:21.000,289.156,33.182,1353.174989
10 Apr 2016 14:53:37.593,287.201,30.001,1442.054154
10 Apr 2016 16:28:05.548,98.937,30.000,1441.034814
10 Apr 2016 16:28:25.000,97.297,33.886,1334.231403
10 Apr 2016 16:28:45.000,95.090,38.425,1230.686756
10 Apr 2016 16:29:05.000,92.088,43.585,1135.271566
10 Apr 2016 16:29:25.000,87.819,49.396,1050.250787
10 Apr 2016 16:29:45.000,81.391,55.770,978.380161
10 Apr 2016 16:30:05.000,71.052,62.339,922.771675
10 Apr 2016 16:30:25.000,53.613,68.100,886.517304
10 Apr 2016 16:30:45.000,26.653,71.016,872.050524
10 Apr 2016 16:31:05.000,357.870,69.286,880.452344
10 Apr 2016 16:31:25.000,337.854,64.060,911.086760
10 Apr 2016 16:31:45.000,325.959,57.580,961.818941
10 Apr 2016 16:32:05.000,318.692,51.103,1029.662402
10 Apr 2016 16:32:25.000,313.949,45.127,1111.460987
10 Apr 2016 16:32:45.000,310.663,39.795,1204.342630
10 Apr 2016 16:33:05.000,308.273,35.098,1305.908585
10 Apr 2016 16:33:25.000,306.470,30.970,1414.248846
10 Apr 2016 16:33:30.093,306.080,30.001,1442.734482
10 Apr 2016 18:08:02.720,139.927,30.000,1439.625723
10 Apr 2016 18:08:22.000,140.513,33.955,1331.273479
10 Apr 2016 18:08:42.000,141.282,38.669,1224.578976
10 Apr 2016 18:09:02.000,142.303,44.133,1125.378168
10 Apr 2016 18:09:22.000,143.749,50.472,1035.874367
10 Apr 2016 18:09:42.000,145.986,57.784,958.830741
10 Apr 2016 18:10:02.000,149.974,66.064,897.498006
10 Apr 2016 18:10:22.000,159.127,75.033,855.291276
10 Apr 2016 18:10:42.000,194.174,83.110,835.133631
10 Apr 2016 18:11:02.000,275.583,81.217,838.624648
10 Apr 2016 18:11:22.000,298.010,72.483,865.475894
10 Apr 2016 18:11:42.000,304.989,63.659,913.618069
10 Apr 2016 18:12:02.000,308.315,55.652,979.898558
10 Apr 2016 18:12:22.000,310.272,48.632,1060.896249
10 Apr 2016 18:12:42.000,311.575,42.562,1153.483117
10 Apr 2016 18:13:02.000,312.514,37.332,1255.060878
10 Apr 2016 18:13:22.000,313.232,32.813,1363.581427
10 Apr 2016 18:13:36.030,313.647,30.000,1442.991166
10 Apr 2016 19:48:52.024,190.833,30.000,1439.116767
10 Apr 2016 19:49:12.000,194.811,33.416,1344.541556
10 Apr 2016 19:49:32.000,199.736,37.060,1258.267888
10 Apr 2016 19:49:52.000,205.900,40.834,1182.298048
10 Apr 2016 19:50:12.000,213.650,44.543,1118.766947
10 Apr 2016 19:50:32.000,223.303,47.860,1069.920893
10 Apr 2016 19:50:52.000,234.929,50.329,1037.855448
10 Apr 2016 19:51:12.000,248.027,51.478,1024.160536
10 Apr 2016 19:51:32.000,261.435,51.041,1029.573454
10 Apr 2016 19:51:52.000,273.828,49.125,1053.795646
10 Apr 2016 19:52:12.000,284.385,46.140,1095.568648
10 Apr 2016 19:52:32.000,292.959,42.571,1152.967651
10 Apr 2016 19:52:52.000,299.792,38.808,1223.771576
10 Apr 2016 19:53:12.000,305.235,35.100,1305.772539
10 Apr 2016 19:53:32.000,309.611,31.583,1396.966168
10 Apr 2016 19:53:41.485,311.390,30.000,1442.924220
11 Apr 2016 09:25:25.965,53.146,30.000,1442.768441
11 Apr 2016 09:25:45.000,58.161,32.588,1369.229019
11 Apr 2016 09:26:05.000,64.341,35.244,1302.066043
11 Apr 2016 09:26:25.000,71.556,37.682,1246.932391
11 Apr 2016 09:26:45.000,79.824,39.699,1205.507346
11 Apr 2016 09:27:05.000,88.998,41.070,1179.257117
11 Apr 2016 09:27:25.000,98.733,41.608,1169.218235
11 Apr 2016 09:27:45.000,108.520,41.231,1175.812622
11 Apr 2016 09:28:05.000,117.836,39.997,1198.765290
11 Apr 2016 09:28:25.000,126.296,38.075,1237.158963
11 Apr 2016 09:28:45.000,133.717,35.688,1289.601581
11 Apr 2016 09:29:05.000,140.090,33.048,1354.443269
11 Apr 2016 09:29:25.000,145.507,30.321,1429.974641
11 Apr 2016 09:29:27.350,146.087,30.000,1439.474708
11 Apr 2016 11:05:23.046,45.978,30.000,1443.001823
11 Apr 2016 11:05:43.000,47.775,33.965,1333.815589
11 Apr 2016 11:06:03.000,50.088,38.485,1230.612728
11 Apr 2016 11:06:23.000,53.174,43.625,1135.408206
11 Apr 2016 11:06:43.000,57.491,49.421,1050.426967
11 Apr 2016 11:07:03.000,63.908,55.793,978.380038
11 Apr 2016 11:07:23.000,74.151,62.394,922.339237
11 Apr 2016 11:07:43.000,91.447,68.263,885.377473
11 Apr 2016 11:08:03.000,118.609,71.375,869.948363
11 Apr 2016 11:08:23.000,148.209,69.796,877.197514
11 Apr 2016 11:08:43.000,168.902,64.598,906.579856
11 Apr 2016 11:09:03.000,181.164,58.085,956.046436
11 Apr 2016 11:09:23.000,188.660,51.558,1022.669192
11 Apr 2016 11:09:43.000,193.581,45.529,1103.319688
11 Apr 2016 11:10:03.000,197.029,40.148,1195.131596
11 Apr 2016 11:10:23.000,199.573,35.408,1295.700392
11 Apr 2016 11:10:43.000,201.529,31.244,1403.106079
11 Apr 2016 11:10:49.506,202.072,30.000,1439.256288
11 Apr 2016 12:45:31.199,49.875,30.000,1442.882931
11 Apr 2016 12:45:51.000,48.899,34.028,1332.187222
11 Apr 2016 12:46:11.000,47.587,38.696,1226.324439
11 Apr 2016 12:46:31.000,45.770,44.075,1128.169694
11 Apr 2016 12:46:51.000,43.116,50.260,1039.956987
11 Apr 2016 12:47:11.000,38.942,57.286,964.462907
11 Apr 2016 12:47:31.000,31.610,64.999,904.913343
11 Apr 2016 12:47:51.000,16.508,72.722,864.638416
11 Apr 2016 12:48:11.000,341.842,78.016,846.413158
11 Apr 2016 12:48:31.000,295.733,76.223,851.663322
11 Apr 2016 12:48:51.000,271.742,69.307,879.967469
11 Apr 2016 12:49:11.000,261.094,61.433,929.210297
11 Apr 2016 12:49:31.000,255.504,53.983,996.273210
11 Apr 2016 12:49:51.000,252.140,47.326,1077.808955
11 Apr 2016 12:50:11.000,249.919,41.507,1170.766648
11 Apr 2016 12:50:31.000,248.358,36.457,1272.610521
11 Apr 2016 12:50:51.000,247.209,32.070,1381.336907
11 Apr 2016 12:51:01.473,246.723,30.000,1440.482385
11 Apr 2016 14:25:29.498,64.160,30.000,1442.402484
11 Apr 2016 14:25:49.000,61.892,33.783,1338.002158
11 Apr 2016 14:26:09.000,58.883,38.135,1237.678626
11 Apr 2016 14:26:29.000,54.863,42.991,1146.014171
11 Apr 2016 14:26:49.000,49.304,48.306,1065.291577
11 Apr 2016 14:27:09.000,41.337,53.878,998.209069
11 Apr 2016 14:27:29.000,29.622,59.198,947.699667
11 Apr 2016 14:27:49.000,12.738,63.266,916.531697
11 Apr 2016 14:28:09.000,351.359,64.729,906.716179
11 Apr 2016 14:28:29.000,330.310,62.915,918.942256
11 Apr 2016 14:28:49.000,314.040,58.639,952.356648
11 Apr 2016 14:29:09.000,302.823,53.249,1004.834182
11 Apr 2016 14:29:29.000,295.183,47.686,1073.562451
11 Apr 2016 14:29:49.000,289.831,42.414,1155.618306
11 Apr 2016 14:30:09.000,285.946,37.613,1248.344420
11 Apr 2016 14:30:29.000,283.027,33.315,1349.506850
11 Apr 2016 14:30:46.189,281.055,30.001,1441.813465
11 Apr 2016 16:05:14.277,91.023,30.000,1441.352996
11 Apr 2016 16:05:34.000,89.049,33.895,1334.303766
11 Apr 2016 16:05:54.000,86.440,38.359,1232.293284
11 Apr 2016 16:06:14.000,82.919,43.392,1138.682139
11 Apr 2016 16:06:34.000,77.972,48.986,1055.752968
11 Apr 2016 16:06:54.000,70.688,54.996,986.245184
11 Apr 2016 16:07:14.000,59.460,60.964,933.195707
11 Apr 2016 16:07:34.000,41.997,65.850,899.546312
11 Apr 2016 16:07:54.000,17.893,67.943,887.521475
11 Apr 2016 16:08:14.000,353.466,66.124,897.995695
11 Apr 2016 16:08:34.000,335.468,61.384,930.204936
11 Apr 2016 16:08:54.000,323.863,55.455,981.999440
11 Apr 2016 16:09:14.000,316.354,49.432,1050.465723
11 Apr 2016 16:09:34.000,311.274,43.803,1132.556866
11 Apr 2016 16:09:54.000,307.669,38.731,1225.505849
11 Apr 2016 16:10:14.000,305.006,34.230,1326.996636
11 Apr 2016 16:10:34.000,302.971,30.250,1435.178768
11 Apr 2016 16:10:35.340,302.852,30.001,1442.629045
11 Apr 2016 17:45:05.198,129.677,30.000,1439.917495
11 Apr 2016 17:45:25.000,129.637,34.083,1328.324420
11 Apr 2016 17:45:45.000,129.560,38.838,1221.382531
11 Apr 2016 17:46:05.000,129.424,44.359,1121.944699
11 Apr 2016 17:46:25.000,129.190,50.784,1032.230470
11 Apr 2016 17:46:45.000,128.767,58.230,955.028248
11 Apr 2016 17:47:05.000,127.917,66.740,893.623272
11 Apr 2016 17:47:25.000,125.692,76.205,851.469026
11 Apr 2016 17:47:45.000,110.870,86.192,831.516932
11 Apr 2016 17:48:05.000,322.284,83.096,835.367626
11 Apr 2016 17:48:25.000,315.760,73.180,862.700211
11 Apr 2016 17:48:45.000,314.185,63.997,911.392540
11 Apr 2016 17:49:05.000,313.514,55.826,978.240640
11 Apr 2016 17:49:25.000,313.167,48.718,1059.787462
11 Apr 2016 17:49:45.000,312.971,42.598,1152.886253
11 Apr 2016 17:50:05.000,312.858,37.339,1254.932502
11 Apr 2016 17:50:25.000,312.797,32.801,1363.878939
11 Apr 2016 17:50:38.926,312.774,30.000,1442.965397
11 Apr 2016 19:25:38.698,178.139,30.000,1439.088667
11 Apr 2016 19:25:58.000,181.181,33.563,1340.723539
11 Apr 2016 19:26:18.000,185.143,37.622,1246.068774
11 Apr 2016 19:26:38.000,190.255,42.025,1160.643586
11 Apr 2016 19:26:58.000,197.001,46.655,1086.666108
11 Apr 2016 19:27:18.000,206.037,51.228,1026.648000
11 Apr 2016 19:27:38.000,218.064,55.214,983.174958
11 Apr 2016 19:27:58.000,233.262,57.837,958.519100
11 Apr 2016 19:28:18.000,250.334,58.353,954.149303
11 Apr 2016 19:28:38.000,266.619,56.590,970.339881
11 Apr 2016 19:28:58.000,280.074,53.106,1006.090468
11 Apr 2016 19:29:18.000,290.341,48.721,1059.406492
11 Apr 2016 19:29:38.000,297.998,44.081,1127.777099
11 Apr 2016 19:29:58.000,303.755,39.569,1208.621606
11 Apr 2016 19:30:18.000,308.173,35.363,1299.581480
11 Apr 2016 19:30:38.000,311.642,31.525,1398.647994
11 Apr 2016 19:30:46.529,312.902,30.001,1442.946073
11 Apr 2016 21:07:52.564,243.850,30.000,1440.365832
11 Apr 2016 21:08:12.000,250.207,31.453,1398.501682
11 Apr 2016 21:08:32.000,257.282,32.575,1368.057421
11 Apr 2016 21:08:52.000,264.747,33.222,1351.295115
11 Apr 2016 21:09:12.000,272.382,33.331,1348.730193
11 Apr 2016 21:09:32.000,279.939,32.892,1360.441833
11 Apr 2016 21:09:52.000,287.181,31.950,1386.061300
11 Apr 2016 21:10:12.000,293.929,30.591,1424.825793
11 Apr 2016 21:10:19.448,296.293,30.000,1442.414337
12 Apr 2016 09:02:39.908,58.036,30.000,1442.619220
12 Apr 2016 09:02:59.000,63.790,32.010,1384.725406
12 Apr 2016 09:03:19.000,70.575,33.868,1335.583234
12 Apr 2016 09:03:39.000,78.085,35.333,1299.551362
12 Apr 2016 09:03:59.000,86.166,36.263,1277.757889
12 Apr 2016 09:04:19.000,94.556,36.554,1270.947206
12 Apr 2016 09:04:39.000,102.926,36.170,1279.363948
12 Apr 2016 09:04:59.000,110.950,35.156,1302.711697
12 Apr 2016 09:05:19.000,118.378,33.624,1340.202934
12 Apr 2016 09:05:39.000,125.071,31.715,1390.681303
12 Apr 2016 09:05:55.125,129.901,30.000,1439.904591
12 Apr 2016 10:42:26.410,46.428,30.000,1442.989365
12 Apr 2016 10:42:46.000,48.949,33.744,1339.367153
12 Apr 2016 10:43:06.000,52.218,38.018,1240.293464
12 Apr 2016 10:43:26.000,56.506,42.767,1149.802270
12 Apr 2016 10:43:46.000,62.326,47.938,1070.118405
12 Apr 2016 10:44:06.000,70.497,53.322,1003.859338
12 Apr 2016 10:44:26.000,82.232,58.422,953.859631
12 Apr 2016 10:44:46.000,98.713,62.299,922.791348
12 Apr 2016 10:45:06.000,119.226,63.726,912.605760
12 Apr 2016 10:45:26.000,139.562,62.086,924.000181
12 Apr 2016 10:45:46.000,155.699,58.074,956.200728
12 Apr 2016 10:46:06.000,167.142,52.917,1007.202417
12 Apr 2016 10:46:26.000,175.114,47.522,1074.312637
12 Apr 2016 10:46:46.000,180.803,42.364,1154.701124
12 Apr 2016 10:47:06.000,185.005,37.636,1245.770345
12 Apr 2016 10:47:26.000,188.214,33.384,1345.319000
12 Apr 2016 10:47:43.709,190.478,30.001,1439.103697
12 Apr 2016 12:22:34.660,48.146,30.000,1442.934986
12 Apr 2016 12:22:54.000,47.705,33.958,1333.990636
12 Apr 2016 12:23:14.000,47.085,38.663,1227.019240
12 Apr 2016 12:23:34.000,46.208,44.114,1127.520372
12 Apr 2016 12:23:54.000,44.898,50.441,1037.695787
12 Apr 2016 12:24:14.000,42.781,57.739,960.309800
12 Apr 2016 12:24:34.000,38.884,66.005,898.619913
12 Apr 2016 12:24:54.000,29.754,74.954,856.056917
12 Apr 2016 12:25:14.000,354.863,82.984,835.569260
12 Apr 2016 12:25:34.000,274.735,81.135,838.786352
12 Apr 2016 12:25:54.000,252.174,72.431,865.443573
12 Apr 2016 12:26:14.000,245.217,63.602,913.481026
12 Apr 2016 12:26:34.000,241.985,55.584,979.740950
12 Apr 2016 12:26:54.000,240.150,48.552,1060.788689
12 Apr 2016 12:27:14.000,238.985,42.472,1153.480752
12 Apr 2016 12:27:34.000,238.190,37.233,1255.205194
12 Apr 2016 12:27:54.000,237.621,32.707,1363.903227
12 Apr 2016 12:28:07.455,237.325,30.000,1440.148219
12 Apr 2016 14:02:36.203,59.830,30.000,1442.556616
12 Apr 2016 14:02:56.000,57.685,33.874,1335.820828
12 Apr 2016 14:03:16.000,54.867,38.284,1234.661205
12 Apr 2016 14:03:36.000,51.081,43.230,1142.034763
12 Apr 2016 14:03:56.000,45.805,48.686,1060.226150
12 Apr 2016 14:04:16.000,38.138,54.475,991.956328
12 Apr 2016 14:04:36.000,26.601,60.107,940.211894
12 Apr 2016 14:04:56.000,9.367,64.555,907.847878
12 Apr 2016 14:05:16.000,346.699,66.292,896.979437
12 Apr 2016 14:05:36.000,324.130,64.459,908.383683
12 Apr 2016 14:05:56.000,307.069,59.957,941.247035
12 Apr 2016 14:06:16.000,295.663,54.306,993.428810
12 Apr 2016 14:06:36.000,288.078,48.519,1062.065024
12 Apr 2016 14:06:56.000,282.852,43.073,1144.171116
12 Apr 2016 14:07:16.000,279.098,38.138,1237.036010
12 Apr 2016 14:07:36.000,276.301,33.740,1338.385878
12 Apr 2016 14:07:55.122,274.234,30.001,1441.540486
12 Apr 2016 15:42:23.258,83.735,30.000,1441.646754
12 Apr 2016 15:42:43.000,81.538,33.857,1335.505306
12 Apr 2016 15:43:03.000,78.647,38.253,1234.699265
12 Apr 2016 15:43:23.000,74.771,43.175,1142.490323
12 Apr 2016 15:43:43.000,69.382,48.589,1061.167269
12 Apr 2016 15:44:03.000,61.586,54.308,993.447356
12 Apr 2016 15:44:23.000,49.945,59.831,942.300186
12 Apr 2016 15:44:43.000,32.782,64.135,910.547157
12 Apr 2016 15:45:03.000,10.548,65.752,900.257090
12 Apr 2016 15:45:23.000,348.548,63.905,912.161311
12 Apr 2016 15:45:43.000,331.807,59.472,945.416977
12 Apr 2016 15:46:03.000,320.495,53.911,997.877923
12 Apr 2016 15:46:23.000,312.908,48.205,1066.693628
12 Apr 2016 15:46:43.000,307.649,42.824,1148.901539
12 Apr 2016 15:47:03.000,303.857,37.942,1241.812682
12 Apr 2016 15:47:23.000,301.023,33.584,1343.171357
12 Apr 2016 15:47:41.431,298.992,30.001,1442.490842
12 Apr 2016 17:22:09.892,119.918,30.000,1440.240089
12 Apr 2016 17:22:29.000,119.327,33.914,1332.839256
12 Apr 2016 17:22:49.000,118.497,38.616,1226.148798
12 Apr 2016 17:23:09.000,117.335,44.058,1127.003888
12 Apr 2016 17:23:29.000,115.616,50.359,1037.618383
12 Apr 2016 17:23:49.000,112.864,57.602,960.764309
12 Apr 2016 17:24:09.000,107.868,65.745,899.695371
12 Apr 2016 17:24:29.000,96.564,74.390,857.818433
12 Apr 2016 17:24:49.000,60.321,81.549,838.034123
12 Apr 2016 17:25:09.000,354.202,79.775,841.909800
12 Apr 2016 17:25:29.000,329.944,71.663,869.126971
